age,gender,country,daily_usage_hours,primary_platform,num_platforms_used,purpose,avg_session_minutes,night_usage,mental_health_score,addiction_level,screen_time_before_sleep
14,Female,Germany,4.25214098329668,Instagram,4,Content Creation,30.82398489272308,0,7.785516954061149,Medium,18.958417844232063
27,Female,USA,3.3852380039502403,Twitter,4,Socializing,18.176734569292734,0,6.0142921872265696,Medium,11.746678371755497
23,Female,Canada,2.9775077973908908,Instagram,4,Entertainment,38.90302713610057,0,7.86159653972112,Medium,41.861978167056606
22,Male,India,3.761213053607691,Instagram,2,Entertainment,34.88045120553139,0,7.664829879680676,Medium,56.70529811669408
14,Male,UK,5.053662860632657,Twitter,4,Education,33.96922377096318,0,7.149305207479723,High,52.657599067521765
22,Male,UK,4.131015570056701,Instagram,2,Socializing,42.1615485334388,1,5.951512451267802,Medium,32.477326222674115
13,Male,Brazil,3.361597441963046,YouTube,1,Entertainment,25.135585649626456,0,8.285248571467013,Medium,53.703960539706365
20,Female,USA,4.321564010720285,YouTube,4,Entertainment,28.94283383638595,1,7.066652408184959,Medium,51.18339099193936
13,Male,Germany,1.906503108321228,YouTube,4,Socializing,26.180074083598576,1,7.935986541230887,Low,92.81757207256932
21,Female,USA,1.387789820690938,Instagram,5,Socializing,15.244519733767154,1,7.616172493587268,Low,42.89451276574148
23,Female,Germany,3.679177423050021,TikTok,5,News,47.37673557756648,0,5.817410337929456,Medium,68.16715192384792
18,Female,USA,4.059433531358371,YouTube,3,Entertainment,24.088420757357504,1,5.748594109937185,Medium,39.56667839205869
19,Male,Brazil,1.5969040013836928,Twitter,3,News,30.04022336250609,0,7.797508798360115,Low,3.4869109911902143
25,Male,India,3.86885148434683,YouTube,4,Entertainment,9.991336668973478,1,7.455779891055325,Medium,49.07041681321177
22,Male,India,5.056017714018102,TikTok,1,Education,23.74692849220776,1,6.05332390341659,High,0.0
19,Female,Germany,5.615392108467307,TikTok,1,Entertainment,32.26977389933201,0,5.769611690460208,High,57.12414064483183
22,Female,India,3.695238014652596,Twitter,1,Socializing,38.14630767969139,1,7.181653625504044,Medium,14.727191391455872
15,Female,UK,4.701554744385871,Twitter,1,Socializing,27.76039295318576,1,6.723859457393315,Medium,36.18381242085516
14,Male,India,2.139354300798312,YouTube,4,Socializing,26.33157706683817,1,9.071589898951464,Low,22.53754268060352
21,Female,USA,3.98303286478968,Instagram,1,Education,18.330144512684203,0,7.539571568882772,Medium,2.64418667397932
20,Other,India,3.427465207009993,TikTok,2,Socializing,25.70810639640227,0,8.759539521070783,Medium,47.74812243626164
25,Male,India,4.540762946413016,YouTube,2,Education,12.570232543926233,1,7.406981932227625,Medium,56.72382168667447
24,Female,USA,2.247958294091763,TikTok,3,News,22.60746298549419,0,7.854691233497773,Low,63.04954000574286
22,Male,India,5.456802379569673,TikTok,2,Socializing,10.197261983514784,1,7.379125466484609,High,9.261750765660471
19,Male,India,2.230396219914573,Twitter,2,Socializing,12.52226002544916,1,7.600171372793933,Low,32.47570461721678
21,Female,USA,2.924868481205962,Instagram,4,Entertainment,28.13540940825487,0,7.74267347273303,Medium,26.916271983611285
16,Male,India,5.911855976977496,TikTok,2,Education,42.82248355655479,1,5.11701579799748,High,22.709584814865583
25,Male,India,2.7543841419397586,YouTube,2,Education,29.944039293224257,1,7.752100156223634,Medium,39.16586617721772
16,Male,India,5.335520720315345,YouTube,1,Entertainment,22.922451463108064,0,6.897805233647022,High,65.47428295121755
13,Female,India,1.920593744369685,Instagram,2,Entertainment,27.768358680023237,1,7.954296247322976,Low,63.172381878798646
20,Male,India,3.609461894787095,TikTok,5,Socializing,32.89435567685731,0,9.519925463447878,Medium,42.87154096054656
26,Female,India,3.726424803872497,TikTok,4,Socializing,5.0,1,6.175513918335315,Medium,9.749206926519246
26,Male,Brazil,5.456943216452063,YouTube,3,Education,11.487517611379769,1,5.954017361368768,High,22.00499272547433
24,Female,USA,4.089671644340148,Instagram,4,Entertainment,22.84548852521988,1,6.753687999878168,Medium,61.69487688338934
15,Male,Germany,2.48470052891868,YouTube,4,Socializing,22.37629190360317,1,8.282632199926612,Low,50.86178014654968
19,Female,USA,4.106310042081421,Instagram,1,Socializing,34.71404101530851,1,5.5293745244620816,Medium,43.626207146721576
27,Male,India,2.768816973892697,TikTok,1,Entertainment,9.887009311208883,1,8.786276704825966,Medium,2.648482572202539
24,Female,UK,3.648494687876352,YouTube,4,News,33.161746887796,1,5.207392727644367,Medium,13.756925833239922
14,Male,Brazil,4.36684336415348,YouTube,1,Socializing,25.833402923121326,1,8.017536899171791,Medium,22.47379417801506
14,Male,India,2.580258536758097,YouTube,2,Education,12.055617315709853,0,9.582429281990873,Medium,26.488129055856504
19,Male,USA,4.401379073632742,Snapchat,5,Content Creation,20.12906997956887,0,4.766107823839032,Medium,33.04955818246551
27,Male,USA,3.758159066965324,YouTube,1,Content Creation,24.193736530482468,1,6.649120358728657,Medium,48.619229224261936
18,Male,India,3.210407344227449,TikTok,1,Entertainment,16.89693788198381,1,6.9732484870301805,Medium,52.741436592054406
15,Female,USA,2.453570697470207,Twitter,4,Entertainment,20.53578904906505,0,7.039287153748344,Low,54.446615921571016
21,Female,Canada,1.5862506884696237,Instagram,2,Entertainment,17.525622757023676,1,8.116976721171845,Low,16.668107743601738
22,Male,USA,3.117475415953974,Instagram,5,News,34.80337506097932,0,8.53987495951296,Medium,39.51432455272548
27,Female,Canada,1.9450391525785249,TikTok,5,Socializing,34.55728099158371,1,7.770711564965897,Low,50.95263974858215
26,Female,Brazil,0.6082551952540118,TikTok,1,Entertainment,31.321290459406317,0,8.579535111958208,Low,0.1368466024349643
25,Female,UK,4.656844912418117,YouTube,3,Entertainment,30.446625113078056,1,6.109428971696936,Medium,52.67008957783288
18,Female,UK,4.718585921660841,Instagram,2,Socializing,30.24998983875053,0,6.007016320652391,Medium,63.44520729437826
22,Female,India,4.363044327634657,Instagram,5,Entertainment,25.94643027653796,1,6.154362101517776,Medium,10.190602044577748
22,Male,India,2.2785680246111,YouTube,2,Entertainment,8.13068481934102,1,8.120475099635064,Low,26.761229858313307
18,Female,Germany,2.164224701423744,YouTube,5,Entertainment,15.319822604320509,0,7.841329391199029,Low,37.73251267852299
13,Female,India,0.7669983442229649,Instagram,3,News,20.690459603385328,1,10.0,Low,37.21271598576129
16,Female,India,2.459380006137321,YouTube,5,News,26.593907978266834,0,7.088999195387112,Low,48.75310798336162
22,Female,India,4.457598846033899,Twitter,4,Socializing,14.90021832663129,1,6.137225194344742,Medium,11.486103859361702
18,Male,India,4.0917128087994055,TikTok,5,Socializing,50.922391667566046,1,5.5954665618654165,Medium,51.13806628277696
27,Female,India,3.8035554942656566,Instagram,1,Socializing,22.15767455991333,0,7.399966463284935,Medium,12.34894771526828
18,Male,India,2.76849247485528,YouTube,2,Entertainment,32.51902002017713,1,8.395515706765668,Medium,80.22136007779577
23,Female,Canada,5.304505583344405,TikTok,3,Education,21.377832970933355,0,6.150542384996932,High,31.14342813061531
24,Female,USA,5.685786838162637,Twitter,2,Socializing,16.551694738186104,1,5.556448319033841,High,54.70478660150316
17,Female,India,3.2628333415860897,YouTube,3,Socializing,44.71164368139088,0,6.85808237752556,Medium,0.0
13,Male,USA,3.0424891880469542,TikTok,5,Entertainment,26.429494680354388,0,7.292711900089213,Medium,25.59036771744085
20,Male,Germany,4.770108691621882,Instagram,4,Socializing,20.19252610887009,0,5.742742662209045,Medium,0.0
17,Male,USA,2.400281964696477,Twitter,5,Entertainment,37.20928426446974,1,8.66053083983672,Low,37.01436222663512
24,Female,India,3.127303864350771,Instagram,5,Entertainment,28.969434349025946,1,8.108793326131511,Medium,39.44955937884573
24,Male,Canada,4.766012638475271,Instagram,3,Socializing,20.692780569975746,1,7.039917950618444,Medium,76.99953421090635
24,Female,USA,2.6347186266718747,Instagram,3,Socializing,24.655327818839837,0,8.676146526784402,Medium,41.948777533266025
17,Female,India,6.165656586481018,Instagram,3,Education,22.96809115751842,1,5.024232569998276,High,23.496463939464263
19,Female,Brazil,5.56692355619352,YouTube,2,Education,35.25866465784976,1,4.976525875645903,High,37.13542137294048
16,Female,India,2.06550694563853,YouTube,4,Entertainment,22.85633973724234,0,8.045116711395318,Low,40.89373125637413
18,Male,USA,4.018186158884107,TikTok,3,Entertainment,18.111950371308367,1,7.641333591583042,Medium,30.19756414697753
25,Male,India,3.1328962286315427,YouTube,4,News,10.746422379755352,1,5.887800015456564,Medium,45.12042173528103
16,Male,India,4.2774774452879125,YouTube,3,Education,35.56114316800322,1,7.31433663867852,Medium,56.29538264536582
26,Female,USA,3.3937223171573585,Instagram,3,Entertainment,37.48964860259677,0,7.609985763641861,Medium,50.29397648960354
27,Female,India,3.1668174014579185,Snapchat,4,Education,32.88392935809463,1,7.454782454503793,Medium,63.13091847409922
15,Male,Germany,5.090662224438587,YouTube,2,Entertainment,35.85578326857427,0,5.77414414351188,High,43.12541385878271
19,Male,India,3.43470554296122,Instagram,5,Socializing,13.661742086238949,1,7.440396931756761,Medium,98.99560499139118
20,Female,Canada,2.2963749586468047,TikTok,4,Entertainment,17.13280714083294,1,7.227549782579765,Low,52.31962151135112
16,Female,USA,3.757089405900955,YouTube,2,Entertainment,20.3810384285152,0,8.13933084828086,Medium,0.0
25,Male,USA,0.5,TikTok,4,Entertainment,21.31369215720945,1,9.317716899389984,Low,38.02059521187175
14,Female,India,2.715942875849147,Instagram,2,Entertainment,39.120917670546696,0,8.837088188221875,Medium,67.85169808768126
24,Male,UK,2.934215511393991,Instagram,1,News,43.24746807962825,1,6.763489664932044,Medium,28.095337358595845
22,Male,Canada,4.471815729249785,YouTube,4,Entertainment,17.692278847178557,1,6.629588876751998,Medium,26.21864178616258
26,Female,Germany,4.774842243186836,Instagram,5,Education,32.37166912483877,1,6.776223049634142,Medium,70.9302165032702
15,Female,Canada,4.081041163250178,TikTok,5,Education,24.22423755364517,0,6.077745116860669,Medium,73.83249167016369
13,Male,Australia,1.6398002547228936,Twitter,2,Socializing,23.840067371080952,0,10.0,Low,15.54212551607381
20,Male,India,2.631397030623652,Instagram,3,News,21.3739818511091,1,6.771595153605915,Medium,52.42767860223009
27,Female,UK,1.2020564430691345,YouTube,1,News,32.62161673955229,0,8.286690105595707,Low,71.17593638517113
15,Male,India,4.629929059747317,Twitter,3,Socializing,21.14166421821017,1,7.111666784631831,Medium,49.41529012397238
24,Male,Canada,2.174705260754986,YouTube,2,Socializing,24.11657924485269,1,8.178634149319898,Low,34.304164449944565
22,Male,India,1.311806518925323,YouTube,2,Education,26.054743545822863,1,9.043949549058866,Low,48.00351059337735
19,Female,USA,0.8533899469911788,Instagram,4,Socializing,37.6323566777646,1,8.709078651036142,Low,37.0641339525242
22,Male,Canada,4.06295809349768,YouTube,1,Socializing,11.570105467428636,1,6.42550269917465,Medium,40.27892894995944
17,Female,India,1.0204619089952187,YouTube,4,Entertainment,29.455924644205066,0,8.941294274412176,Low,59.97975763037872
22,Male,UK,0.7220787002396598,YouTube,1,News,31.932705232986,0,9.894394355299854,Low,78.51463043056833
17,Female,UK,5.24686865603672,Instagram,4,News,8.134192863473999,1,5.610289200569438,High,22.76485380637791
26,Female,Germany,5.357260872261217,Twitter,5,Entertainment,31.778915294507215,1,4.863491537980829,High,43.4094545153965
19,Female,UK,2.0520806655502506,Twitter,5,Socializing,11.289576406868424,0,9.215456998494178,Low,35.52740717614508
27,Male,USA,2.223109734332055,YouTube,5,Entertainment,28.106700341863988,0,6.778000599674844,Low,51.256812580939176
21,Male,USA,4.40257620896178,Instagram,3,Entertainment,16.24264668937024,1,5.79110843114807,Medium,34.07734425518465
24,Female,India,1.2289462619743716,YouTube,1,News,13.616106446743668,1,9.186370060882057,Low,41.96775238111479
17,Male,India,4.003491148316968,TikTok,5,Socializing,24.76603590895791,1,6.941887777714813,Medium,30.757687660858306
13,Male,India,4.565083960998328,Instagram,2,Socializing,22.98970988528586,0,5.313011881869865,Medium,18.463882905070776
22,Male,USA,5.457493796433913,TikTok,5,Entertainment,37.10624666535815,1,4.386742047482581,High,33.88975715819399
22,Female,Canada,5.236557287395295,YouTube,3,Education,23.915543747981317,1,4.216757633105742,High,15.699635617565065
13,Female,Germany,5.47363012997787,Instagram,5,Socializing,27.249441539714944,1,5.363015414249654,High,47.11739642017381
27,Female,India,1.5380157438570057,YouTube,2,Education,31.72110452815809,0,10.0,Low,12.193149561546868
14,Female,Australia,2.0072274114004345,Snapchat,5,Socializing,14.02364007428388,0,7.799795858743781,Low,36.63064144825012
26,Male,Brazil,3.5224738951305063,Twitter,1,Entertainment,23.927748940043877,0,8.685425904655355,Medium,36.722005719682855
18,Male,India,3.0159248044874385,YouTube,5,Entertainment,11.82092637554593,0,6.752871569038018,Medium,33.9702319357815
21,Female,Germany,4.396624579799902,Snapchat,2,Entertainment,31.75278826559777,0,4.148623519371074,Medium,43.25553109869156
20,Female,India,3.221625993129737,Instagram,1,News,26.058027121907703,1,5.810311331866429,Medium,39.00933414419042
25,Female,Canada,4.810286922007588,Instagram,4,Entertainment,38.87641308702516,1,4.540836554652271,Medium,10.481182762733216
17,Female,Canada,3.074774199145327,Instagram,4,Education,32.938360725253496,0,8.540573171290081,Medium,42.09398443031546
13,Female,UK,8.800272036317418,YouTube,3,Socializing,37.07970757016794,1,3.603442352253599,High,36.31014552274488
25,Male,USA,4.563182280354296,TikTok,1,Entertainment,20.601844771205545,0,5.519582579659853,Medium,66.50437953326865
19,Female,India,2.352545683075122,Instagram,4,Entertainment,19.1274684104706,0,9.126746525768596,Low,54.82542540707718
27,Male,India,6.513251944738919,TikTok,1,Education,14.032832469356528,0,3.1188829808036407,High,38.24367124236122
17,Male,Brazil,2.9956926204713383,Instagram,3,Entertainment,29.46885661663491,1,7.471090911365534,Medium,40.79755156446514
18,Female,Brazil,5.395083957720521,TikTok,4,Entertainment,30.07371569544085,1,6.858387094135032,High,34.95414748391439
25,Male,India,3.703178599684159,Twitter,3,Socializing,23.1663287350717,0,6.2731496805505165,Medium,49.69996926436628
19,Female,Germany,5.301853444839402,TikTok,3,Entertainment,36.09547895366328,1,6.658297815565514,High,62.7953906508711
15,Male,India,3.785509886802051,TikTok,4,Entertainment,26.53956744227286,1,7.39910432744036,Medium,33.838604176301374
24,Female,USA,3.4230397336065423,YouTube,1,Socializing,16.959412776943395,0,6.102018047711118,Medium,21.20545465938069
22,Female,Germany,1.8786808975432847,YouTube,4,Entertainment,21.827851298788666,0,8.519537856411597,Low,57.76134876150131
15,Female,Australia,2.30904843215136,Instagram,2,Education,33.77676176435456,0,6.645281739022598,Low,68.08520944181403
17,Male,Germany,4.195874362735576,Instagram,4,Education,25.79649510172927,1,6.352799802785647,Medium,1.1905167606003246
18,Male,USA,5.157863623295194,TikTok,1,Socializing,31.8161408009085,1,5.203822484230191,High,63.14111396118598
21,Male,Australia,3.8803887514487214,Instagram,2,Entertainment,16.114575448871495,1,6.764240322565282,Medium,56.78516423965766
25,Female,India,3.783450316747853,YouTube,2,Entertainment,21.02917916094099,1,7.887547243475645,Medium,42.95647328124246
26,Male,India,3.3592121949239218,TikTok,2,Socializing,27.64421809613866,0,7.124405260621683,Medium,55.77355110093573
24,Male,USA,3.2728879912763102,TikTok,4,Socializing,31.950749566796794,0,7.365519367072131,Medium,39.17454333815731
17,Male,Brazil,2.2264025004138794,Instagram,4,News,39.31466705251344,1,7.883523229349227,Low,20.532395314593447
27,Female,UK,2.835065819392103,Twitter,4,Socializing,12.796627866767627,0,7.329872155182043,Medium,49.94455887475722
13,Male,USA,5.225970398599531,TikTok,1,Socializing,24.214846987832583,1,5.201478574078799,High,22.74947339124581
26,Female,Germany,5.287348982554212,Twitter,5,Entertainment,44.330663362188105,0,4.499429319132743,High,31.45641853526021
26,Female,India,1.5708162580744944,TikTok,1,Entertainment,25.244748902999795,0,7.954586251172188,Low,39.89258802291399
26,Male,Germany,2.085551531507354,Twitter,3,Entertainment,9.181436612744978,0,9.004893448653918,Low,40.147401074530286
16,Male,India,2.3515161235037807,YouTube,4,Entertainment,30.55672344370931,1,7.5806955130722145,Low,32.31599451860976
17,Male,Canada,5.708138033746028,TikTok,1,Entertainment,22.021578695735265,1,5.978729965286211,High,57.30898859308336
24,Male,India,2.5492049671222565,Snapchat,1,Socializing,27.230094766626166,0,6.771749976235679,Medium,48.98378762782274
22,Female,USA,0.5,Snapchat,1,Socializing,34.883222563728694,1,9.311371300900603,Low,0.0
22,Female,India,0.6702699746254299,Instagram,1,Education,25.99411525337787,1,7.523103879856526,Low,33.45671940870628
17,Male,India,2.4699386428542787,YouTube,3,Entertainment,40.20596758819111,1,8.431434322533102,Low,49.37993854774962
19,Female,India,3.73754007174286,YouTube,4,Entertainment,42.05524645058044,1,6.678411610692685,Medium,65.67211017032832
16,Male,India,2.52968021250779,YouTube,1,Socializing,23.44457545022261,0,7.299683775543223,Medium,22.426693150172586
13,Male,Brazil,3.5895992351331576,Twitter,1,Entertainment,25.373950363606724,1,7.66749343424854,Medium,58.53867351018289
26,Other,USA,2.686752664934174,Instagram,2,Socializing,17.382239359717715,1,7.379290795790999,Medium,48.65914628239983
26,Female,India,2.024767880495154,Twitter,1,Socializing,30.198176100798506,1,8.939439947211104,Low,42.45536533434497
17,Male,Australia,7.878995001062768,Instagram,4,Education,35.37097598963266,1,3.9988033989461385,High,34.80921306236862
19,Female,India,4.083361754079549,Snapchat,3,Entertainment,17.009956013015877,0,8.06375089791029,Medium,50.455519839929686
22,Female,India,4.223274885299771,Snapchat,5,Socializing,28.447289033564424,0,5.832329672278232,Medium,37.057141745705685
22,Male,Germany,2.236479622900963,TikTok,2,Education,34.91720633379462,0,8.138764323479219,Low,0.0
18,Female,Australia,5.103132418762624,Instagram,3,Entertainment,19.61324380043581,1,6.678413166785982,High,47.47103481222782
17,Male,India,0.5,TikTok,2,News,19.7796498661048,1,9.27986002083986,Low,24.5150588643
16,Female,Germany,4.62141887534225,YouTube,1,Entertainment,26.83598111415224,1,7.910999049640128,Medium,30.177658172955343
14,Female,India,2.273327712463567,Snapchat,3,Entertainment,18.535521357546703,0,9.47247347911982,Low,35.62754260570304
16,Male,India,3.3159793167714016,YouTube,4,News,15.634177179066858,0,8.062172935020493,Medium,56.15711435381888
27,Female,USA,0.8983132279799997,YouTube,1,Entertainment,25.74559543019644,1,6.755047672385698,Low,57.599203553445165
22,Female,USA,1.7777723891472617,Instagram,3,Education,15.748035671226976,1,8.53274605238127,Low,44.4037294879097
22,Male,India,3.242875615311146,Instagram,3,Entertainment,33.78202544862198,0,7.601535510342394,Medium,8.137946446568453
15,Male,Germany,1.6303060851852562,YouTube,4,Socializing,12.325270491961666,0,8.913700573505105,Low,37.43395986375597
22,Female,India,3.873502310498244,TikTok,2,Entertainment,37.84862822704415,1,6.039149143510104,Medium,33.56871177189621
13,Female,USA,1.3956846358053627,YouTube,4,Entertainment,25.59545152006909,0,7.340657373630825,Low,46.35719300367277
20,Male,Germany,2.318729900610464,YouTube,2,Entertainment,12.66089892392162,0,8.0461106832392,Low,4.503887638168386
17,Male,Germany,5.303457363528972,Twitter,3,Education,31.20052194866166,0,6.072560997051208,High,38.58486358699994
25,Female,USA,5.225768102489212,Instagram,5,Socializing,31.396626067519136,0,5.950395223883978,High,51.85060381656905
16,Male,Germany,2.218208164428309,YouTube,2,Entertainment,30.077565838782498,0,7.938957209500783,Low,31.75959259653208
20,Male,India,4.761567709676794,Twitter,4,Entertainment,24.084684224655888,1,6.377022396270406,Medium,44.88325077659802
19,Male,Germany,3.407545661416393,TikTok,3,Education,25.528951406979296,1,6.774506237092223,Medium,42.99873705117413
14,Male,Germany,2.524426758180644,Instagram,2,Content Creation,15.591716638390396,1,8.970424570469914,Medium,60.97353806481517
13,Male,USA,2.22502073891015,TikTok,2,News,12.434058109142986,1,9.63545404986954,Low,39.564068670912015
24,Male,Germany,1.2244252861284295,TikTok,4,Socializing,33.29501062345334,1,8.33162266483609,Low,82.89754695481103
23,Male,Brazil,1.9984444222048443,TikTok,3,Entertainment,24.29455174557621,1,8.958909912058433,Low,34.023243332100606
16,Female,India,1.572754312501064,TikTok,4,News,27.10018075433399,1,7.502868443854329,Low,0.0
20,Female,India,4.590459378062654,YouTube,1,Socializing,18.7294082282594,1,7.405226500736152,Medium,17.810413842757924
24,Male,India,4.066013532647975,Snapchat,3,Education,43.1564101876386,1,8.797442888625225,Medium,52.574137663918414
14,Female,USA,4.116632369493551,Instagram,3,Content Creation,8.627363616617771,1,6.213176613210071,Medium,7.706908845626209
15,Female,USA,3.63679960843616,Instagram,5,Socializing,27.90885532370754,1,10.0,Medium,29.53964368399398
24,Male,India,0.5,YouTube,4,Education,28.2914390331008,1,10.0,Low,5.94516741134742
13,Male,Canada,6.847064426028304,Snapchat,3,Socializing,33.96164842685939,1,4.992822819463546,High,34.1931659969255
13,Male,USA,1.5594485108251328,TikTok,5,Socializing,19.017454090920804,0,8.36258210585707,Low,44.74800278513342
25,Female,India,4.104836425218942,Instagram,1,Education,30.817525000210832,0,7.536423221448548,Medium,46.97148967080805
15,Male,Brazil,3.42386004801706,Instagram,1,Education,24.04323956943354,0,6.753292739427607,Medium,38.28788621867279
23,Male,India,3.734654668421589,Twitter,5,Education,30.31172048579005,0,7.601955582271215,Medium,43.60212012877085
17,Female,Canada,4.041574899098056,YouTube,3,Entertainment,24.747226782703795,1,5.259548405657277,Medium,52.091229773676666
24,Female,USA,3.869153807194607,Instagram,4,Entertainment,20.513359164417057,1,7.377926353743104,Medium,44.96318519899883
15,Female,USA,1.8387229669113188,YouTube,1,Entertainment,20.170337919233564,1,7.708124491398895,Low,16.291058787575288
13,Male,India,0.5,YouTube,4,Entertainment,41.72202712920571,1,8.794356145599963,Low,80.08555458751367
13,Female,UK,1.7355107993051626,TikTok,1,Education,18.01894118173136,1,10.0,Low,44.440325104472805
20,Female,India,4.431531275774194,Snapchat,2,Entertainment,18.182359914271977,1,6.595595259545913,Medium,0.0
22,Female,UK,5.123141838913318,Instagram,4,Entertainment,27.449892624145,0,5.585666163530975,High,0.0
23,Male,UK,3.650500806148084,Snapchat,3,Content Creation,13.309314242755882,1,4.509341738765086,Medium,9.790386349479975
24,Male,Australia,4.545405478071207,Instagram,4,Entertainment,30.035647250661825,1,7.183332075137956,Medium,28.484491731851943
25,Other,India,4.169142763517993,Snapchat,1,Education,19.108766305886583,1,5.205856899046836,Medium,49.25101090743216
25,Male,Germany,3.951340157896949,Instagram,4,Education,42.63161082604235,0,7.26193942452507,Medium,47.97289130344565
24,Female,USA,0.5,TikTok,5,News,25.98984458555243,1,8.671492443782475,Low,47.13715284972282
27,Male,India,5.753819188599055,YouTube,1,News,29.588519329872053,1,6.566947100732028,High,24.438554738519294
26,Male,India,2.2728004102476307,YouTube,2,Content Creation,12.741927563066714,1,8.675716661469453,Low,34.91202566119533
14,Female,UK,3.3182781267449424,TikTok,1,Entertainment,28.614671608399743,0,8.213220138651817,Medium,28.99125737377515
25,Female,Canada,3.8331718101021073,TikTok,5,Socializing,40.477119816680485,1,7.347728706410349,Medium,56.558316781804905
15,Male,India,1.7716067130735662,Snapchat,4,Socializing,27.1371846681116,0,9.557822983690114,Low,8.520436224686918
14,Female,Canada,6.291070564995562,TikTok,2,Education,41.93579589653368,0,4.481632794662237,High,43.90495808615262
15,Male,Germany,4.096535261291169,Instagram,5,Entertainment,22.592557804919416,0,5.606977750135047,Medium,45.29037588346315
19,Female,India,4.243516482322925,YouTube,5,Entertainment,25.633566117982856,1,6.759326264659982,Medium,52.45835578030954
13,Female,Brazil,3.3964357615684264,Twitter,5,Entertainment,33.582579409524335,1,8.32657184075973,Medium,27.680156647906745
22,Male,USA,1.2622863358481355,YouTube,1,Socializing,21.134801507315096,0,8.222781590021974,Low,64.98806164956679
20,Female,USA,4.592260363474338,YouTube,4,Entertainment,32.41267002604225,1,7.025378351865002,Medium,55.98385800725622
25,Female,India,2.479300034527345,Instagram,5,Education,23.695866801321014,1,8.252286831413882,Low,52.30661141159412
22,Female,India,2.7520792916271626,YouTube,4,Entertainment,41.94645474112103,0,7.081675277849269,Medium,65.3148736654099
22,Male,India,5.233265361637125,Instagram,4,News,20.69191709897328,1,5.372017165172002,High,59.63630862065051
22,Male,Brazil,2.0937479052511074,Instagram,1,Education,5.0,1,7.209903182433885,Low,63.38449226616965
26,Male,Australia,3.69019401878678,Instagram,2,Entertainment,20.223473867072997,1,9.738090833589297,Medium,27.22555576441208
14,Female,Brazil,5.348310063405714,YouTube,1,Entertainment,22.183750199837124,1,5.270049731861905,High,29.34069415949641
15,Female,India,1.638305711323731,Snapchat,3,Socializing,20.06370838096137,1,7.40786451145841,Low,61.733508471833495
21,Female,Germany,4.302715977253628,Twitter,5,News,31.194445944466217,0,7.882263341641747,Medium,0.0
19,Male,Germany,3.5217975559924404,YouTube,3,Socializing,38.31227580901837,0,6.86685846562238,Medium,79.18074852539817
16,Male,India,4.116144112459825,YouTube,2,Entertainment,25.876861285517386,0,7.291624474318839,Medium,29.32974119505648
22,Female,USA,7.377156028748297,YouTube,4,Education,7.925908846558091,0,4.143181262793733,High,32.28590504547349
17,Female,India,0.5,Instagram,4,Socializing,15.363357766241172,1,10.0,Low,29.02804189014487
14,Female,India,5.327298600050293,Instagram,2,News,47.34172008373744,0,5.363749136643245,High,32.56893838208346
25,Female,India,0.9433786338995443,Snapchat,2,Socializing,29.759752469065823,1,8.916800414759493,Low,63.67506251239098
23,Female,Brazil,3.862360928235238,TikTok,1,Education,57.84142837425255,0,7.697486867864299,Medium,84.22402710611559
25,Male,Canada,3.0264560488285954,TikTok,3,Socializing,32.7935822953346,0,8.355905932448815,Medium,8.529718362828437
20,Male,USA,2.791118654576061,TikTok,4,Socializing,7.921481836087409,1,5.441556302871252,Medium,17.27261533656891
16,Female,India,1.483630721215632,TikTok,4,Socializing,37.71121828882395,0,7.762931316735492,Low,16.08542493198543
21,Male,India,1.992495610941868,Snapchat,2,Content Creation,5.0,1,9.323411604293923,Low,51.63860622823226
17,Male,India,3.672671262131335,TikTok,3,Entertainment,23.679757859374774,0,7.090367722804456,Medium,53.64955939113842
25,Female,Australia,1.8379687419078703,Instagram,3,Entertainment,27.58647518211968,1,8.496054961581155,Low,48.13031268649158
21,Female,Germany,4.239475843425554,Instagram,4,Education,22.4779503374345,0,6.046713946931972,Medium,29.71695428308525
16,Male,Germany,1.134573293567292,YouTube,1,Entertainment,42.63280279942405,1,8.878008154417763,Low,58.38349496779095
22,Female,India,5.815248148279994,YouTube,3,Socializing,23.43153438862071,0,5.925465455482492,High,14.98850904115536
17,Female,India,2.56142801432258,TikTok,5,News,17.01958404599452,1,8.349006003242373,Medium,0.0
21,Male,USA,1.1192564006870596,TikTok,1,Entertainment,34.00664632487425,0,10.0,Low,31.03197221201569
20,Female,USA,3.893196181359782,Instagram,1,Socializing,13.095614293771227,1,6.45427425246258,Medium,23.79196940055908
15,Female,India,2.6969012311668754,YouTube,3,Socializing,31.732530353586576,1,7.627995622499347,Medium,40.88854394880225
13,Male,Australia,3.168080508980036,YouTube,2,Socializing,25.97992313786748,0,7.686618750519455,Medium,61.93793141726223
15,Male,India,4.45452705500605,Snapchat,5,Education,21.405651674539158,0,8.304458244823193,Medium,15.623410607525546
16,Female,UK,5.078337508218566,TikTok,2,Entertainment,22.838898236142263,1,4.721055819707695,High,72.44435179717637
14,Female,Canada,2.893139357763929,YouTube,2,Education,9.426155328017954,0,6.326053681251068,Medium,56.42081244611605
13,Female,Brazil,3.854102458352608,Instagram,2,Socializing,34.16820915903626,1,6.501528914540883,Medium,52.35545800292989
19,Male,India,3.487360975534387,YouTube,3,Education,20.172921095702957,1,5.857922188181527,Medium,43.58384850238585
20,Female,India,3.732805026889209,YouTube,4,Education,38.70200857737788,0,5.786992660354697,Medium,54.08356374632386
